,Posted On,BHK,Rent,Size,Bathroom,Current Floor,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
625,2022-05-17,0.4000000000000001,0.04252886704012804,0.16520650813516896,0.3333333333333333,0.15789473684210525,0.5,True,False,False,False,False,False,True,True,False,True,False,False,False
626,2022-06-04,0.4000000000000001,0.023951068937921573,0.10513141426783477,0.2222222222222222,0.3289473684210526,0.3863636363636364,True,False,False,False,False,False,True,True,False,False,True,False,False
627,2022-06-25,0.6000000000000001,0.05110323539499256,0.24906132665832292,0.4444444444444445,0.05263157894736842,0.14772727272727273,True,False,False,False,False,False,True,False,False,True,False,False,False
628,2022-05-14,0.2,0.011089516405624784,0.08635794743429286,0.1111111111111111,0.02631578947368421,0.05681818181818181,True,False,False,False,False,False,True,True,False,True,False,False,False
629,2022-05-28,0.2,0.013947639190579626,0.11138923654568209,0.1111111111111111,0.09210526315789473,0.15909090909090912,True,False,False,False,False,False,True,True,False,False,False,False,False
630,2022-07-09,0.2,0.010517891848633816,0.08010012515644555,0.1111111111111111,0.13157894736842105,0.17045454545454547,True,False,False,False,False,False,True,False,False,False,True,False,False
631,2022-06-04,0.6000000000000001,0.08825883159940551,0.3241551939924906,0.3333333333333333,0.02631578947368421,0.03409090909090909,True,False,False,False,False,False,True,False,True,False,True,False,False
632,2022-06-30,0.2,0.013947639190579626,0.08385481852315393,0.1111111111111111,0.06578947368421052,0.14772727272727273,True,False,False,False,False,False,True,False,True,True,False,False,False
633,2022-07-06,0.4000000000000001,0.009651973172503445,0.1176470588235294,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,False,False,False,True,True,False,True,False,False,False
634,2022-05-18,0.6000000000000001,0.05967760374985709,0.22190237797246556,0.2222222222222222,0.06578947368421052,0.21590909090909094,True,False,False,False,False,False,True,True,False,True,False,False,True
635,2022-05-18,0.21746254681647942,0.04252886704012804,0.16520650813516896,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,False,False,False,True,False,True,True,False,False,False
636,2022-06-10,0.0,0.008803018177660911,0.06946182728410512,0.1111111111111111,0.013157894736842105,0.07954545454545454,False,True,False,False,False,False,True,False,True,True,False,False,True
637,2022-05-26,0.21746254681647942,0.007088144506688007,0.055068836045056316,0.0,0.05263157894736842,0.07954545454545454,True,False,False,False,False,False,True,False,True,True,False,False,False
638,2022-06-08,0.2,0.016805761975534468,0.08760951188986231,0.1111111111111111,0.06578947368421052,0.1931818181818182,True,False,False,False,False,False,True,True,False,True,False,False,False
639,2022-07-09,0.4000000000000001,0.053961358179947405,0.18823529411764706,0.3333333333333333,0.4473684210526315,0.6477272727272727,True,False,False,False,False,False,True,True,False,True,False,False,False
640,2022-06-16,0.4000000000000001,0.028238253115353835,0.13391739674593242,0.2222222222222222,0.06578947368421052,0.07954545454545454,True,False,False,False,False,False,True,False,True,True,False,False,False
641,2022-05-14,0.2,0.009660455013147363,0.08635794743429286,0.1111111111111111,0.06578947368421052,0.07954545454545454,True,False,False,False,False,False,True,False,True,False,True,False,False
642,2022-06-17,0.4000000000000001,0.019092260203498343,0.11013767209011263,0.1111111111111111,0.14473684210526316,0.20454545454545456,True,False,False,False,False,False,True,False,True,True,False,False,False
643,2022-07-08,0.4000000000000001,0.04252886704012804,0.15519399249061328,0.2222222222222222,0.06578947368421052,0.07954545454545454,True,False,False,False,False,False,True,True,False,True,False,False,False
644,2022-06-04,0.0,0.004801646278724134,0.03629536921151439,0.0,0.05263157894736842,0.05681818181818181,False,True,False,False,False,False,True,True,False,True,False,False,True
645,2022-07-06,0.2,0.015376700583057045,0.08886107634543178,0.1111111111111111,0.06578947368421052,0.06818181818181818,True,False,False,False,False,False,True,False,True,True,False,False,False
646,2022-07-03,0.21746254681647942,0.01823482336801189,0.10200250312891113,0.2222222222222222,0.2631578947368421,0.23863636363636365,True,False,False,False,False,False,True,False,False,False,True,False,False
647,2022-06-04,0.2,0.022522007545444152,0.061326658322903634,0.1111111111111111,0.013157894736842105,0.045454545454545456,True,False,False,False,False,False,True,False,False,True,False,False,True
648,2022-07-06,0.2,0.014805076026066078,0.09261576971214017,0.1111111111111111,0.15789473684210525,0.20454545454545456,True,False,False,False,False,False,True,True,False,True,False,False,False
649,2022-06-17,0.2,0.022522007545444152,0.09261576971214017,0.1111111111111111,0.19736842105263158,0.1931818181818182,True,False,False,False,False,False,True,True,False,True,False,False,False
650,2022-06-30,0.21746254681647942,0.004801646278724134,0.04380475594493116,0.0,0.039473684210526314,0.06818181818181818,True,False,False,False,False,False,True,False,False,True,False,False,False
651,2022-06-23,0.21746254681647942,0.07111009488967646,0.19211514392991239,0.4444444444444445,0.8552631578947368,0.875,True,False,False,False,False,False,True,True,False,False,True,False,False
652,2022-07-07,0.0,0.009651973172503445,0.04881101376720901,0.0,0.05263157894736842,0.03409090909090909,True,False,False,False,False,False,True,False,True,True,False,False,False
653,2022-07-09,0.4000000000000001,0.011946953241111237,0.09261576971214017,0.1111111111111111,0.07894736842105263,0.17045454545454547,True,False,False,False,False,False,True,False,True,False,True,False,False
654,2022-05-26,0.0,0.003515491025494455,0.05281602002503129,0.1111111111111111,0.06578947368421052,0.07954545454545454,True,False,False,False,False,False,True,False,True,False,True,False,False
655,2022-05-23,0.21746254681647942,0.004801646278724134,0.09637046307884854,0.1111111111111111,0.22368421052631576,0.23863636363636365,True,False,False,False,False,False,True,False,True,False,True,False,False
656,2022-05-31,0.2,0.02109294615296673,0.08573216520650813,0.0,0.05263157894736842,0.06818181818181818,True,False,False,False,False,False,True,True,False,True,False,False,False
657,2022-07-07,0.0,0.004801646278724134,0.045682102628285357,0.0,0.07894736842105263,0.26136363636363635,True,False,False,False,False,False,True,False,True,True,False,False,False
658,2022-06-08,0.4000000000000001,0.04538698982508288,0.1357947434292866,0.2222222222222222,0.5263157894736842,0.8409090909090909,True,False,False,False,False,False,True,True,False,True,False,False,False
659,2022-05-31,0.0,0.009651973172503445,0.05819774718397997,0.1111111111111111,0.05263157894736842,0.03409090909090909,True,False,False,False,False,False,True,True,False,False,True,False,False
660,2022-06-07,0.2,0.009651973172503445,0.09762202753441801,0.1111111111111111,0.11842105263157894,0.15909090909090912,True,False,False,False,False,False,True,False,True,True,False,False,False
661,2022-07-09,0.2,0.013090202355093174,0.08147684605757195,0.1111111111111111,0.25,0.42045454545454547,True,False,False,False,False,False,True,True,False,True,False,False,False
662,2022-06-21,0.2,0.009660455013147363,0.08635794743429286,0.1111111111111111,0.06578947368421052,0.06818181818181818,True,False,False,False,False,False,True,True,False,True,False,False,False
663,2022-06-08,0.21746254681647942,0.003944209443237681,0.05131414267834793,0.0,0.07894736842105263,0.06818181818181818,True,False,False,False,False,False,True,True,False,False,True,False,False
664,2022-07-03,0.2,0.013947639190579626,0.09261576971214017,0.1111111111111111,0.06578947368421052,0.06818181818181818,True,False,False,False,False,False,True,False,True,True,False,False,False
665,2022-05-25,0.2,0.006945238367440264,0.1176470588235294,0.2222222222222222,0.0,0.03409090909090909,False,True,False,False,False,False,True,True,False,True,False,False,True
666,2022-07-04,0.8,0.09969132273922487,0.23404255319148937,0.4444444444444445,0.19736842105263158,0.34090909090909094,True,False,False,False,False,False,True,False,False,False,True,False,False
667,2022-06-09,0.4000000000000001,0.015376700583057045,0.16770963704630787,0.2222222222222222,0.14473684210526316,0.3068181818181818,True,False,False,False,False,False,True,False,False,True,False,False,False
668,2022-06-04,0.0,0.0068023322281925225,0.04005006257822278,0.0,0.05263157894736842,0.05681818181818181,False,True,False,False,False,False,True,True,False,False,True,False,True
669,2022-06-04,0.2,0.013947639190579626,0.09261576971214017,0.1111111111111111,0.10526315789473684,0.17045454545454547,True,False,False,False,False,False,True,False,True,True,False,False,False
670,2022-06-12,0.2,0.01823482336801189,0.11451814768460575,0.2222222222222222,0.13157894736842105,0.23863636363636365,True,False,False,False,False,False,True,False,False,True,False,False,False
671,2022-05-14,0.4000000000000001,0.013947639190579626,0.14267834793491865,0.2222222222222222,0.22368421052631576,0.26136363636363635,True,False,False,False,False,False,True,True,False,False,True,False,False
672,2022-06-17,0.4000000000000001,0.01823482336801189,0.13704630788485608,0.2222222222222222,0.19736842105263158,0.20454545454545456,True,False,False,False,False,False,True,False,True,True,False,False,False
673,2022-05-18,0.4000000000000001,0.04538698982508288,0.13016270337922403,0.2222222222222222,0.11842105263157894,0.10227272727272728,True,False,False,False,False,False,True,False,False,False,False,False,False
674,2022-06-27,0.0,0.009651973172503445,0.05006257822277847,0.0,0.05263157894736842,0.07954545454545454,True,False,False,False,False,False,True,True,False,False,False,False,False
675,2022-06-30,0.21746254681647942,0.008803018177660911,0.05632040050062578,0.1111111111111111,0.09210526315789473,0.12499999999999999,True,False,False,False,False,False,True,False,True,True,False,False,False
676,2022-05-22,0.0,0.005659083114210586,0.07384230287859823,0.0,0.02631578947368421,0.011363636363636364,False,True,False,False,False,False,True,True,False,True,False,False,True
677,2022-06-05,0.0,0.005373270835715102,0.07008760951188986,0.1111111111111111,0.07894736842105263,0.06818181818181818,False,True,False,False,False,False,True,False,False,True,False,False,True
678,2022-07-05,0.2,0.015376700583057045,0.08886107634543178,0.1111111111111111,0.10526315789473684,0.21590909090909094,True,False,False,False,False,False,True,False,False,True,False,False,False
679,2022-05-11,0.0,0.008803018177660911,0.061326658322903634,0.1111111111111111,0.05263157894736842,0.03409090909090909,True,False,False,False,False,False,True,True,False,False,False,False,True
680,2022-05-18,0.6000000000000001,0.04252886704012804,0.18147684605757197,0.3333333333333333,0.14473684210526316,0.13636363636363638,True,False,False,False,False,False,True,True,False,True,False,False,False
681,2022-06-08,0.0,0.008231393620669943,0.0506883604505632,0.1111111111111111,0.06578947368421052,0.07954545454545454,True,False,False,False,False,False,True,False,True,False,False,False,False
682,2022-06-01,0.4000000000000001,0.04252886704012804,0.1739674593241552,0.2222222222222222,0.07894736842105263,0.12499999999999999,True,False,False,False,False,False,True,True,False,True,False,False,False
683,2022-06-16,0.0,0.00737395678518349,0.03254067584480601,0.0,0.013157894736842105,0.03409090909090909,True,False,False,False,False,False,True,False,True,True,False,False,False
684,2022-07-09,0.2,0.009651973172503445,0.07196495619524404,0.1111111111111111,0.09210526315789473,0.07954545454545454,True,False,False,False,False,False,True,True,False,True,False,False,False
685,2022-05-17,0.6000000000000001,0.04252886704012804,0.21839799749687108,0.3333333333333333,0.11842105263157894,0.20454545454545456,True,False,False,False,False,False,True,False,True,False,True,False,False
686,2022-05-14,0.0,0.00737395678518349,0.06758448060075092,0.1111111111111111,0.05263157894736842,0.06818181818181818,True,False,False,False,False,False,True,False,False,False,True,False,True
687,2022-07-09,0.4000000000000001,0.04538698982508288,0.16145181476846057,0.3333333333333333,0.48684210526315785,0.5681818181818182,True,False,False,False,False,False,True,True,False,True,False,False,False
688,2022-06-20,0.2,0.028238253115353835,0.14893617021276595,0.1111111111111111,0.07894736842105263,0.11363636363636363,False,True,False,False,False,False,True,False,False,True,False,False,False
689,2022-07-06,0.2,0.012519149422659196,0.07384230287859823,0.1111111111111111,0.11842105263157894,0.18181818181818182,True,False,False,False,False,False,True,True,False,True,False,False,False
690,2022-07-06,0.21746254681647942,0.013376014633588658,0.08635794743429286,0.1111111111111111,0.10526315789473684,0.15909090909090912,True,False,False,False,False,False,True,True,False,True,False,False,False
691,2022-06-16,0.0,0.004801646278724134,0.04693366708385482,0.0,0.14473684210526316,0.21590909090909094,True,False,False,False,False,False,True,False,True,True,False,False,False
692,2022-05-18,0.0,0.00180061735452155,0.061326658322903634,0.0,0.02631578947368421,0.011363636363636364,True,False,False,False,False,False,True,True,False,False,False,False,True
693,2022-06-13,0.21746254681647942,0.013947639190579626,0.10513141426783477,0.1111111111111111,0.13157894736842105,0.25,True,False,False,False,False,False,True,True,False,True,False,False,False
694,2022-07-09,0.4000000000000001,0.015376700583057045,0.11138923654568209,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,False,False,False,True,True,False,False,True,False,False
